Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17,38.17
59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48,59.48
-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20,-52.20
75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50
2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46
-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79,-65.79
-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38,-31.38
43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57,43.57
10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51
-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08,-70.08
-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28,-46.28
-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00,-8.00
5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48
-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96,-20.96
-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36,-7.36
-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79,-10.79
-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90,-36.90
89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76
56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52
-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67,-26.67
27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92
-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30,-73.30
