Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60,-70.60
-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56,-2.56
71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16,71.16
-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70
-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64,-67.64
-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47,-27.47
-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05,-66.05
-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84,-57.84
44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48,44.48
-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08,-33.08
6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86
68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09
24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43
-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84,-53.84
-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90,-74.90
-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24,-16.24
87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54
79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81,79.81
53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72,53.72
63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32
46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37,46.37
18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17
-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58,-72.58
59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70
-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72,-82.72
61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14
40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33
28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61,28.61
13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43
-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15,-76.15
72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.74
-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49,-78.49
-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54,-79.54
50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02,50.02
78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48
-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38,-86.38
-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54,-36.54
38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41
52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22,52.22
10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55
-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95,-62.95
-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96,-34.96
-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33,-13.33
