Amplitude,PhaseShift,Omega,Beta
-57.3374,-68.9698,1.2455,87.2544
-51.6465,-66.1654,1.3579,57.6700
55.6268,55.3610,1.0570,80.1433
-17.4293,-42.9678,0.6240,3.6257
-14.9199,9.0570,1.5163,-34.6441
4.3948,-83.3802,1.9472,53.9224
-188.9335,-26.7244,1.7399,-86.1396
21.7515,-81.2087,0.7336,60.6157
-22.9680,52.3002,0.9519,10.8019
-8.1310,-55.8079,1.5653,3.1269
21.8749,-16.3411,1.0458,20.5130
-143.8393,-21.4435,1.2566,-86.9786
20.0104,-5.5695,0.9996,4.4802
-94.5268,-75.5918,0.7426,59.9228
-11.1136,-8.8144,1.3359,-0.8480
49.2691,-44.0104,1.3911,-57.1242
197.4551,8.9002,1.6544,88.0575
-30.4601,-82.1816,0.9001,-22.9536
-99.7295,6.9768,1.1027,-63.1611
-183.6089,-68.2122,0.6587,-67.7287
21.9794,30.9183,0.9645,-8.5765
137.3030,-52.7068,0.5951,-60.7295
-54.2497,16.2820,1.7194,-64.2130
39.0643,-21.8978,0.0120,71.0076
7.5339,10.6592,1.6432,7.6225
74.2897,-30.0361,0.5808,-25.6233
58.9659,29.2866,0.3249,-4.7707
-36.2053,-32.3791,1.0847,-41.7106
-15.3021,51.2581,1.6840,40.0563
-77.1332,-26.6772,0.3985,59.6652
-106.2056,-73.1677,0.4110,-15.3938
30.3239,-7.8333,1.0238,65.6587
-97.6132,20.1570,0.3406,14.0930
-34.2363,-31.9169,0.5512,84.7773
41.8330,-68.7167,1.9869,-63.4749
-12.4692,-83.7052,1.7048,-36.0476
17.5438,25.2847,1.9219,-49.0885
-8.7013,34.8188,1.5500,-10.9014
172.5844,-79.2359,0.2694,-13.1879
-13.5661,68.7413,1.7285,49.6219
26.1468,-41.8324,1.9283,-56.0868
189.7267,-37.3954,0.0090,-89.7331
-28.3860,-27.8475,0.9946,28.1413
-38.3074,75.8239,1.1789,-46.3980
105.9820,-2.4913,0.2407,-35.0310
-52.9852,-38.5362,1.0535,-49.7739
-198.2757,35.8248,0.3010,27.6607
-25.6389,-43.4651,1.5271,48.1353
39.5822,-14.7518,0.3001,61.5511
-10.0287,-4.4582,1.6658,41.7588
12.4790,14.7986,1.3172,-14.0226
-18.6865,43.5127,1.0400,-6.7603
-11.1759,40.8751,0.8026,75.9313
30.1906,48.1969,1.6984,54.3376
-22.8823,69.8538,1.3461,39.5518
-25.1995,77.2361,0.8930,-5.6132
13.4353,-22.9113,0.2793,65.3935
17.7108,17.5176,1.1407,-18.2474
13.1819,-69.5664,1.8880,-42.4522
-117.4222,-67.8685,0.5890,-44.8923
121.3154,-33.9673,0.3959,-83.6187
-20.9569,-9.3636,1.0498,-18.4794
-13.9218,-54.3270,1.8262,-42.2666
64.8135,78.8210,0.8435,60.1970
36.8768,-61.7003,0.7518,-27.6838
-139.6677,-2.2890,0.9229,-71.8116
-44.8958,70.6076,0.7413,23.6402
9.2067,-6.7630,1.6329,21.7207
15.4583,65.0852,1.7234,-41.9951
169.7589,-45.5693,0.7319,-73.9250
-31.0704,88.5476,1.4581,50.2404
-6.0607,-10.0403,1.8404,-8.8268
126.5723,-68.8362,1.4284,83.0379
32.0535,74.8271,1.7019,83.8088
58.8246,-30.9842,1.0148,-50.6607
-47.4472,53.8364,1.4246,-57.5382
12.2854,-28.3552,1.4155,-21.7837
-58.8418,-62.9696,1.1113,-72.3037
115.7207,88.7198,0.4701,-23.2988
198.8737,39.5951,0.3335,57.4144
36.3162,11.5847,0.9117,61.3912
-187.3580,75.2628,0.0581,74.3860
-126.5201,38.9477,1.7599,89.3510
98.7015,-60.4938,0.2851,-54.2755
162.0253,24.6919,1.7490,76.8594
33.4576,60.5586,0.8595,-23.1939
-21.4873,-25.0013,1.4562,-41.5309
58.1823,-23.1928,0.7120,31.9189
-46.2646,75.1631,0.9042,39.0658
-29.3774,59.9435,1.3556,-48.1442
158.8957,-64.9558,0.2514,12.2760
-154.3973,32.3797,0.3580,-17.3506
18.0697,75.6839,1.2922,-70.4094
42.2356,43.1672,1.8491,-72.6055
-55.3422,7.7281,0.7447,-33.3962
16.7532,3.5902,1.1222,-11.9974
43.5829,-54.2223,0.3507,-48.4474
-1.6346,-29.6639,0.3610,-58.5256
-39.2849,-65.8316,1.9552,62.5736
-12.1374,35.0780,1.2801,2.6078
-82.9980,-63.1624,1.7360,-70.2657
44.0679,-44.5868,0.8252,-31.8763
47.1902,68.1864,0.1178,14.3228
6.4045,-41.5351,1.9365,-20.3889
167.2129,-46.0776,0.3045,-51.3681
-8.1859,-8.5515,1.6425,-14.7834
77.1807,-53.2314,0.4279,64.3889
-33.7799,76.4045,0.7810,9.7156
31.3044,52.4681,0.4983,54.6167
91.5054,-66.4897,0.5156,-24.6213
-106.3960,79.3474,1.1394,-87.9963
9.9436,62.0445,1.4886,15.4411
18.4079,-5.2798,1.4204,-36.7660
-23.7912,6.0517,0.7581,64.3000
-21.1621,-30.3591,0.7751,13.6782
-29.6067,19.2444,1.0522,-33.9612
-127.1386,42.2942,0.4240,35.5416
19.5692,-37.7582,1.9016,49.8975
11.6687,-47.4436,1.7509,35.1910
-91.0534,31.4497,0.6727,84.5424
70.5984,3.8030,0.2087,32.1296
165.6639,73.6095,0.1144,-55.2494
77.8814,31.2253,0.5208,-13.6492
12.9725,85.1341,1.2791,73.9840
149.2099,-82.3666,0.4930,36.7411
9.4050,-83.5022,1.8231,-30.1050
13.6492,38.4494,1.3979,25.4214
-90.1555,47.6163,1.9539,-85.5720
-53.4911,-10.8445,0.6810,-24.0994
-152.7323,52.8215,1.0157,71.5076
184.5501,87.0016,1.4427,-89.4245
-109.6465,50.1481,0.4640,-23.4755
-160.1381,-60.6900,0.2228,-11.1198
-194.9946,80.7376,1.3007,89.7295
-18.6428,-0.1989,0.8074,45.6840
83.7297,-34.1213,0.2010,9.6004
6.2797,26.2577,1.7795,-2.5754
157.4425,-15.5716,0.9582,-87.4396
46.9773,-28.5371,1.2039,51.7962
-34.1895,85.6800,1.7643,-57.9165
-34.2076,-0.8916,0.9261,30.4577
-8.1750,32.9269,1.9102,-80.6540
-70.5200,43.8331,0.5232,-73.3014
15.2595,-85.4646,1.1723,11.3229
-136.1434,-51.1445,0.8388,77.1318
8.6100,-53.9478,1.6999,-79.6693
48.1645,-59.3231,0.7163,23.8217
-45.0451,63.8096,0.6667,-5.0839
52.0602,-84.1528,0.7684,33.1051
-111.3578,72.6166,0.9341,-68.1005
31.5739,4.7454,0.7966,5.0877
80.2457,-76.6474,0.0514,69.8152
-144.8360,17.1293,0.3833,-15.9536
17.1237,13.0552,1.4811,36.3001
119.9390,70.2938,0.1110,-68.4268
13.3434,-15.7574,1.8118,-40.3080
190.2975,29.9752,0.5127,-55.5302
85.4620,86.3719,0.4883,9.1738
16.7153,50.3573,1.3526,-51.6318
-166.9982,-63.5098,0.0882,-3.7970
-169.1137,-7.0642,0.8133,65.1517
-13.8800,8.0465,1.1952,0.1381
-61.6340,15.5442,0.5266,-28.7379
-17.3533,-84.6032,1.5665,39.4238
56.4711,46.0442,0.1648,-12.9683
-20.6874,-76.0209,0.9812,-3.2564
17.5995,89.8145,1.0723,6.9389
66.5238,31.5825,1.0351,-53.7754
-125.6115,69.4803,1.8893,79.8890
-5.3863,-89.7167,1.2350,66.4853
65.7227,6.5755,0.0848,86.9633
-40.2398,-41.0856,0.4358,-29.8547
21.5947,57.0132,0.9689,-7.2967
110.3592,-79.3226,0.7532,-76.2856
132.2418,80.1213,0.3870,-56.3760
12.3083,-49.9584,1.8173,-38.5227
33.6438,-36.0783,0.0944,30.1773
-24.3723,5.7405,1.5482,47.7708
-61.3759,-0.5519,0.7202,34.7750
-142.6083,10.2501,1.4941,75.7271
41.2230,-69.7486,1.3674,53.5552
147.6282,-77.0162,0.5879,-69.1219
-133.8111,54.5096,0.2469,-27.2813
86.7044,1.4852,0.2891,-9.8692
-78.7480,-11.4879,1.1598,-82.2190
20.8464,29.5341,1.6038,45.4578
-145.5777,-33.7350,0.0137,-24.8965
108.2505,48.1020,0.2379,-45.3970
53.0560,-47.2644,1.0634,88.1229
-162.8421,-30.4944,0.2300,-25.9145
-26.5463,42.4267,0.9258,-18.0637
12.5586,13.4611,0.1545,8.4597
-55.2390,28.7353,0.8200,-72.0259
45.0173,-27.0440,0.6331,-72.4268
52.3546,-52.8369,1.2732,78.1000
15.8319,-76.5793,1.1256,-5.2219
-125.9001,-16.3774,0.1403,28.6616
-161.0140,-20.6107,0.6941,-64.7415
-8.2310,-59.6567,1.5698,7.0724
-17.7442,-89.6154,1.9526,49.9726
22.5396,-5.9369,1.8788,-58.2779
-141.6316,18.9186,0.3675,51.8653
124.4955,71.2106,0.0794,81.2943
68.0650,-54.8122,0.4789,18.2961
-16.2719,-46.4347,1.6771,-42.1136
0.1596,5.2314,1.1316,9.4610
-76.0489,46.0623,0.6847,-39.1114
179.0155,-25.5577,0.3699,73.1429
131.7766,-27.1633,0.5158,-80.2003
5.1102,47.0909,1.2751,-43.0532
14.5816,70.7178,1.3765,-27.2210
-5.0975,23.6431,1.9819,-4.3964
157.0229,34.6192,1.5151,87.1665
-62.9129,-78.9536,0.2107,75.4422
-159.1063,12.9582,0.1938,-45.1489
-5.7369,-19.8049,1.9622,15.2272
-25.1703,45.4458,0.9144,11.9169
-49.0099,39.0441,0.8580,-37.9192
-99.3287,28.3536,0.5390,-87.1813
-74.3324,71.1780,0.5675,59.1727
-119.1882,12.3099,1.5797,-75.0240
-32.1998,27.5841,0.0188,-58.1036
-107.4610,-4.1210,0.5250,34.4229
51.3311,39.4557,1.9186,-67.0157
160.4224,28.1915,1.2849,75.0971
-10.5250,66.5180,1.1483,-84.7689
-0.6717,-17.9562,1.1647,67.5253
14.3171,65.9326,1.3424,24.0377
40.9836,-32.9347,0.7912,74.9764
30.9839,-47.8943,1.0054,-32.5076
-82.0967,-80.1311,1.8929,-71.1622
-54.3442,-86.7930,1.7165,-64.1502
143.2022,-28.6789,1.4341,-89.1950
190.8150,88.7860,0.2609,28.8310
-39.0098,-66.3495,1.6098,-61.2604
18.2371,-23.8811,1.0431,-1.3639
61.4045,17.2329,0.6464,-38.2131
-44.2840,15.1805,1.2640,56.3210
-21.7476,-30.8526,0.9794,11.0409
-34.6941,-59.8354,1.4452,-51.9009
-177.6739,27.7469,0.3797,62.7285
-137.6091,1.2033,0.4051,21.1832
15.9029,21.1025,1.8658,-46.0915
13.3828,3.2105,1.4723,28.3033
11.7977,43.7288,1.3134,-7.7594
-45.1574,-66.0275,0.3229,-52.9183
124.9663,15.9791,1.1871,77.4314
16.8388,-89.4448,0.8066,-35.6943
27.2939,35.4833,1.4590,-47.9278
80.1853,-75.2173,0.6897,-41.2705
-21.7683,19.1472,1.2314,-33.9076
60.3589,-9.0943,1.2077,57.0175
-122.5270,-79.4599,1.3879,-80.8989
-75.5203,-0.7353,0.9178,83.3265
97.2308,4.0863,1.4996,78.2562
-31.4188,-12.9771,0.1745,81.8421
24.7215,-49.3820,0.8958,1.2121
-51.7269,-32.7506,1.8260,-74.3803
21.7476,-31.7911,0.9939,-13.5089
-44.7240,-50.5137,0.7253,20.8292
20.7226,-52.4576,0.7886,-36.4043
12.4411,-64.0310,1.8595,40.3538
72.3638,-74.7673,0.3527,-73.0645
-12.8670,-50.8090,1.3781,-21.4626
-41.6846,-6.2838,0.5986,74.2919
-112.8892,-43.3637,0.9975,-86.1133
49.5106,55.6775,1.2756,-54.5079
38.5128,-2.1990,1.0900,88.7063
-64.8420,-20.9747,1.1637,-56.8985
38.2535,-59.5129,1.1561,48.2727
-17.1202,46.2875,1.2819,28.0351
102.4360,-86.5734,0.3616,-26.0517
-82.4348,59.7476,0.1770,67.7463
-90.4624,-48.0503,0.1045,16.7729
54.3333,82.0017,0.0962,-78.7695
167.1091,21.8277,0.6305,76.5927
-6.7158,47.2544,0.4345,-79.3127
-178.6557,-29.2628,1.8184,-88.2447
18.8778,-34.8511,1.0299,-4.7269
195.4454,84.0445,0.4184,87.8472
186.6489,80.4526,0.1707,-45.7081
14.7642,-60.1270,1.2863,21.5147
109.1650,87.1835,1.9722,-85.0960
56.4443,38.6959,0.6399,-20.1744
71.9159,44.0664,1.0784,-56.7707
-7.6749,72.8700,1.9848,29.2169
18.1751,-69.8249,1.0954,14.9587
-9.8960,-62.1074,1.5779,21.2994
100.2366,-44.4257,0.5452,-34.3437
24.0589,-63.9087,1.1811,56.0485
32.6948,61.6435,0.8656,-41.4463
-73.7695,-17.9130,1.1769,59.4770
6.6462,-44.2852,1.7441,6.6175
-121.6121,36.4000,1.2492,85.6376
-45.0842,66.9804,1.1385,-48.9299
24.6101,34.4116,0.9299,12.8199
54.9468,86.1981,0.5569,-17.1882
108.7391,31.7263,0.7059,89.2492
119.4488,9.6270,1.0967,-77.9853
21.6910,83.5358,0.9568,-1.9179
-138.6252,46.5524,0.3895,-14.4322
59.2647,63.2161,0.6025,-17.8376
-94.7383,77.1012,0.8821,55.8516
11.0069,-15.0098,0.0601,-83.9891
-14.6004,-60.4368,1.5850,-35.8667
72.8112,-79.6747,0.6367,-32.7509
148.9152,-85.7777,0.5758,-72.8060
5.5549,-43.5942,1.8951,-3.6831
-157.2460,41.0023,0.5090,-46.5124
149.9779,-35.2344,1.1520,-74.6677
-4.0735,-67.4626,0.1676,-68.2192
-10.2625,62.4560,1.6881,-28.2068
68.5597,31.8522,0.6579,32.7064
77.5226,0.1091,0.1637,0.7248
70.1336,27.1127,0.5728,-20.4457
54.6045,54.0958,0.9627,46.5744
-43.5466,4.4892,0.6836,-8.2102
10.1507,-58.7138,1.5344,19.6147
-14.0395,-16.8881,1.1884,0.5418
-26.7999,-58.7103,1.9948,57.6021
109.7024,41.7345,1.3654,68.8052
-68.7721,-55.3115,0.0004,-59.4401
90.7481,-84.5362,1.3321,65.8049
3.9619,-36.6460,1.9829,-8.3967
148.1553,-60.1097,0.2821,-82.9877
-58.7436,-78.3531,1.9743,67.8541
-48.5261,-36.9805,1.4965,-58.8633
-28.4137,-66.7345,0.8531,49.3737
-10.9807,-19.6198,1.6669,-29.5947
-121.1185,84.2358,1.1541,-78.6534
-95.9975,-68.1665,0.4575,-6.5271
-66.9701,-86.8718,0.3537,44.8678
62.3343,-63.7779,1.3866,-85.3664
-14.0868,84.4691,1.9239,43.8548
23.1427,-20.7918,0.9359,7.3310
140.5489,14.0461,1.2286,72.5531
12.1185,-61.9788,1.3209,11.6972
-23.4200,-23.3355,0.4565,39.2999
87.2998,36.0426,1.9306,77.2910
27.7827,26.1206,0.1008,22.5998
165.1288,76.6376,1.4118,-81.6300
17.4319,-39.3557,1.1270,15.8648
192.3104,-6.5887,0.2619,-27.0173
156.9955,52.0162,0.5109,46.6719
169.3658,-17.3510,0.5633,58.5004
50.5244,-54.0451,0.0289,-69.6375
-73.0657,88.2776,0.0646,-39.7185
154.9710,83.2162,0.2585,34.5111
59.5072,17.7164,1.5442,63.0660
-21.7014,-2.0287,1.0704,-52.4376
-86.0586,41.9376,0.4869,-9.3716
157.1116,65.2657,0.5344,-65.3347
39.0259,55.8501,0.8180,26.1466
-8.6513,24.4263,1.6256,17.0510
-73.3922,49.7308,1.9746,70.3447
20.8191,0.7337,1.0753,-21.2786
-43.2378,-3.4132,0.7109,-15.7051
-14.4159,-42.7400,1.5616,-44.4089
8.7109,71.7432,1.7285,-24.4595
68.8575,82.6131,1.6078,69.7807
9.8981,84.6432,1.6603,26.5379
-141.3137,-8.4126,1.0983,69.4210
-35.3009,-15.9000,0.7569,-7.0550
-11.9923,-64.4792,1.4483,22.9891
-27.7903,-57.7208,1.8915,-55.7394
40.3602,0.5935,1.2692,50.9096
-6.3868,-24.1009,0.0249,-26.2141
-13.6783,-9.9796,0.9423,69.4370
34.0452,52.6578,0.9060,48.8859
8.6909,-43.2344,1.5323,-7.9365
-59.5503,-84.7327,0.8776,44.7611
19.4556,-45.7850,1.2058,28.4827
-68.1587,62.8270,0.3751,-12.5732
-9.6778,66.7475,1.4374,4.2958
-20.1545,-43.8633,1.4133,-39.3654
