Amplitude,PhaseShift,Omega,Beta
-28.0414,63.8079,0.8628,-28.8486
-14.0963,-83.1737,1.2365,13.6347
43.0337,-23.0623,0.7429,21.4487
30.9770,-20.5136,0.8871,22.0212
5.5022,66.0722,1.8993,1.5888
12.2039,74.9350,0.7266,63.2165
153.6722,-27.8514,0.0831,27.8165
-74.6008,43.3474,0.9452,53.0724
-10.6499,40.7755,1.5409,22.9198
-37.0881,-35.8323,1.1564,-63.4532
39.4259,48.1215,0.2559,1.9264
-67.0992,-82.0239,0.3257,32.3651
-7.6797,21.1857,1.8653,-24.6425
10.1284,64.4304,1.5077,18.0428
199.8043,-81.6092,0.3052,10.5406
-18.2638,-6.7935,1.6412,-42.9835
-95.7207,27.6563,0.7294,85.9531
13.1457,-82.3295,1.3939,-56.8359
-10.1381,-48.9195,1.6055,24.6159
63.3713,85.2778,1.0394,-52.9755
38.4584,12.1748,1.1863,-47.2746
-64.0947,-79.5615,0.5589,5.1990
52.7072,5.6767,1.6516,62.6733
182.1112,-54.1487,0.1712,66.9807
52.7842,73.7723,0.4985,-19.4624
19.5715,55.8580,1.0929,19.6388
-13.6321,75.9855,1.8360,-42.0450
-7.6009,62.0317,1.6265,5.6466
-65.6007,-67.5958,0.6570,-30.7018
17.2249,43.4465,1.1332,15.9415
-47.8599,55.9767,0.0691,61.3558
-60.2431,70.0037,0.5429,42.8110
22.8066,-20.2333,1.5442,45.3081
11.3559,-89.7862,1.8063,36.5739
24.2632,50.3429,1.5320,47.0117
104.5483,-83.3219,1.2655,80.8883
17.0086,-33.3026,1.2958,28.6728
26.4847,58.7251,0.9677,-22.6413
6.5917,-1.4017,1.7631,8.5471
103.6106,21.5151,0.9093,-74.6410
-77.5369,78.4995,1.7923,77.4157
62.3756,-60.4097,1.1752,56.6781
22.1680,65.3307,1.2851,-36.9858
-30.8449,-11.0636,1.9094,84.0118
2.7117,-46.6060,1.2930,88.0984
-10.8954,-18.5881,0.0147,-32.7528
105.8947,31.3633,0.7807,-67.9940
180.3306,26.7100,1.6393,-85.7045
9.8939,-78.9477,1.4895,15.1785
69.9255,72.7850,0.0601,-63.6346
196.6834,-85.3201,1.3766,77.7679
-81.9667,-57.8744,0.7108,-75.1582
34.2085,61.0137,0.4919,-2.2046
-5.9809,-36.9999,1.8836,12.2883
28.0700,28.9888,1.3990,-88.2107
-166.3195,24.1446,0.4183,35.9888
45.8380,-23.5994,0.6455,75.1522
-29.1636,24.2665,0.9866,28.6072
-10.3114,25.5682,1.3911,-3.7639
-16.2819,-50.8128,1.1077,4.1747
40.1901,-60.2005,0.7024,0.5165
-11.7974,72.5320,1.8978,-38.6972
-23.5406,56.6221,0.1222,-52.7440
-4.2220,24.6076,0.7413,-25.3916
-5.8471,-44.1320,1.8777,9.3413
-50.1223,54.9144,0.8453,37.9208
112.4464,-23.4695,0.3288,-53.3129
-17.2183,-8.4110,1.0760,-3.5206
-5.0764,-11.3135,1.9769,-1.1632
80.7129,-86.7298,1.3360,-66.0939
98.2438,28.4922,0.2851,35.7604
-24.8317,-79.3534,1.3672,42.9995
110.8424,89.5661,0.3510,78.7856
11.7862,27.0316,1.3136,-7.6113
-8.1744,-34.3387,1.5699,5.9156
108.0495,2.8483,1.1790,-65.9335
-130.8324,57.9577,0.6410,51.3669
167.0569,-29.2610,1.9141,-83.1745
-111.3740,31.0757,0.7139,-86.8545
-13.8256,80.2383,1.4277,-28.0190
-139.7039,64.6176,0.8025,-83.9728
-45.0887,70.6563,1.7950,-62.2428
9.5545,32.5320,0.4939,86.4499
-46.3802,10.5102,1.0661,46.9146
-18.2669,-70.8688,1.3724,-34.3677
-172.0680,-50.4181,0.9517,-71.4952
-175.6162,-68.8249,1.2138,84.6029
-43.0133,85.0257,1.8646,-76.9820
11.4764,-48.8155,1.8193,37.2521
40.9045,-14.4539,0.7947,40.7114
68.7298,42.7745,0.2018,5.3270
-91.8253,-89.2998,0.1474,72.7598
185.5860,50.1191,0.1405,25.1152
46.2339,61.5001,1.0068,44.3905
101.8322,-85.5330,0.0039,-78.6428
-11.2778,15.7167,1.3276,-2.4455
141.9928,42.3661,0.3382,-15.9751
-17.4179,-32.2227,0.7508,-52.0259
96.5189,16.2722,1.5980,70.2411
-195.5564,-49.9512,1.6357,-79.8790
57.6023,0.0123,1.2087,-56.0646
-15.1468,69.4754,1.9072,-85.2436
117.6502,-47.2739,0.4719,-29.5234
56.7720,-3.0204,1.8262,65.5949
-23.0815,43.8415,0.3002,-80.6735
-97.2248,-40.9678,0.8497,-55.1388
-23.0344,56.8434,1.1836,32.5207
87.7104,27.4575,0.1184,5.4774
30.6287,-24.4412,0.8308,-12.4184
-23.8297,-4.5097,1.6546,-49.3772
117.9269,62.5116,1.6197,74.0113
9.0148,7.3808,1.6116,-18.7152
-40.3602,44.2373,0.2656,-2.8396
-118.2538,74.7698,1.8264,76.2998
-67.9381,45.9329,0.8961,-54.5021
-88.9189,-14.7577,1.2267,-81.3577
-135.2407,-29.3839,0.5728,-47.7382
61.8517,-84.5924,1.5029,-71.8733
-158.3448,-61.3341,0.6887,-62.8951
-89.9633,80.8858,0.2285,-13.3608
112.9631,-82.2072,0.2873,-45.5056
-32.1486,-25.3884,0.9600,42.3327
-29.1372,67.3555,1.2451,-68.7593
19.3058,-48.3080,1.5625,79.5789
184.8541,65.5501,0.9648,-72.6516
62.9770,79.1450,0.5694,-9.0907
-99.1762,-55.9660,0.9667,-59.4521
134.3570,-56.9526,0.2807,64.1256
24.1018,-19.3908,1.2708,38.3166
-1.1637,75.2073,0.4754,39.1562
-75.5741,64.2217,1.0354,-56.3051
6.1118,-53.5725,1.9711,-19.1875
13.6565,34.0159,0.4526,-57.7153
140.5904,48.8519,0.5261,-87.1726
-87.1408,-53.8301,1.8028,71.0162
-78.8260,21.9716,0.3941,26.3781
-132.1978,51.0367,1.0027,73.9236
-164.2568,-27.2691,1.1163,-86.3939
183.7261,6.6496,0.9454,86.2465
43.7350,45.0981,1.3436,76.1058
38.1938,73.5163,0.4131,25.5065
-68.1799,-78.7434,0.0606,21.0062
-83.6153,52.2814,1.4427,69.6352
3.2739,18.8712,0.9485,44.6357
-7.6993,-26.8940,1.8503,-24.8805
-131.1908,-51.2248,0.6373,-80.0403
44.8427,-79.9036,1.4141,55.7725
-3.2613,47.6035,0.4290,-36.0242
-16.0988,3.3930,1.7874,44.1936
31.0183,85.4422,0.0346,30.3826
-142.4314,-84.5437,0.1335,-46.7372
80.1330,-0.5359,0.8674,74.6201
-32.5237,-19.5315,0.9129,-27.4399
-61.0008,82.0752,0.5339,-29.8565
23.5380,83.6489,1.1183,-29.6030
-42.7982,-66.0677,1.0622,-44.7258
77.5032,67.6434,1.2049,-60.9424
35.2406,-65.5702,0.9223,31.4874
-12.2603,14.2410,1.3318,14.1193
-12.3143,67.9582,1.3336,14.9814
-10.5205,57.3205,1.5640,23.8333
139.3169,71.4441,0.1728,-70.2816
-153.1627,-35.5876,0.2548,-59.9659
-7.3006,48.6834,1.9492,27.0107
91.0796,-32.0779,0.1524,-85.4468
-85.4469,-34.2182,0.9938,-57.6016
-104.3190,-43.4891,0.4048,73.2936
68.8432,46.1285,1.4771,83.7343
4.5894,-84.2594,1.5455,38.6687
-12.9237,-69.3467,1.6937,-36.7030
-6.5786,0.4726,1.5792,41.2971
-10.1643,60.3010,1.4020,-4.1743
-11.9765,53.9571,1.3085,8.7882
-69.7065,14.4250,0.9278,51.0175
10.6337,16.7314,1.5044,20.4478
-33.4132,-76.1078,1.7816,57.6553
-163.7795,30.4785,0.2457,-6.1970
63.4893,63.4215,0.5718,-11.3711
-10.0920,8.1600,1.0795,52.1788
-42.1151,59.4274,1.4642,-55.8623
-9.4601,86.1800,1.4514,3.4073
20.9307,52.6665,1.7387,-49.0137
50.8262,-73.7130,0.3907,-34.1457
-106.6834,59.8581,1.0258,67.1930
120.4115,17.3626,1.2830,-87.2627
52.5748,76.1729,0.1804,-2.5559
-30.9269,-62.2282,1.0499,-34.8866
14.1106,-57.1928,1.2292,-12.9237
-20.5660,-38.8365,1.0084,11.2684
113.8605,84.3933,0.5992,49.6087
-10.0622,77.7604,1.4176,-6.7067
151.4536,-81.2310,0.6983,86.5457
-80.8490,52.0094,0.4744,78.6612
-62.6113,-36.0351,1.5209,-63.5663
-20.4840,79.8648,1.1521,-26.9226
-25.4187,-55.3583,1.2122,-37.3682
23.0065,65.0312,0.2379,3.8914
7.4736,-16.4489,1.6739,11.0716
-79.4952,-88.9543,0.4948,4.9528
-16.2449,55.2605,1.1206,8.0958
-26.1222,-59.1244,1.7116,52.6779
-19.9221,-68.4128,0.9980,-1.3575
106.8518,9.9528,0.6206,-49.9447
22.4800,68.1043,1.9960,66.2641
-28.5844,-16.9326,0.4860,57.9864
-157.4360,-44.8909,0.6694,79.2157
-171.0346,-11.2058,0.0999,-4.6511
7.1570,-76.1986,1.7524,-14.6442
51.5734,-9.2877,0.7452,30.4150
-35.0256,29.9394,0.6953,-67.3029
49.8429,83.8678,0.7994,61.1613
-7.8082,33.6861,1.6486,12.3689
90.8037,-58.0583,0.0019,-47.3238
189.7027,-36.8147,0.6032,-71.1768
-11.4702,-13.1553,1.4800,-76.0693
7.4579,32.7933,1.6624,8.9566
192.5572,-62.5538,0.2257,-3.4222
25.5769,-42.0171,1.4305,-45.2323
191.2799,81.8826,0.4791,59.7343
-22.4419,-83.0236,1.4183,42.1051
-73.1361,41.9319,1.4936,-65.3518
16.9926,-31.2315,1.1969,21.3702
43.4895,-69.8580,0.7739,26.0160
8.5947,67.0787,1.8392,29.2270
12.2738,60.7233,1.2762,-4.3653
-169.9734,-14.9450,0.1599,20.6130
51.8211,38.8111,0.6251,-41.4344
5.1831,60.0645,1.4360,88.2528
98.9611,12.7107,0.5060,47.6945
-97.0519,7.0309,1.0699,69.4886
32.3296,-59.8930,1.3618,48.2253
6.9666,-87.6812,1.6885,-1.9432
-92.3209,69.4212,0.2690,-10.1766
129.0571,56.1282,0.4116,-52.1574
118.1898,-78.4993,0.4146,-4.9973
-152.3837,-47.0024,0.6912,-68.0693
111.3716,39.8835,1.9600,-88.6047
140.1546,49.2957,0.6706,69.8906
26.8520,33.3065,0.5962,-61.2592
84.3821,-89.2289,0.3566,49.3158
-164.4941,11.3608,0.5884,54.2191
33.8660,-19.7570,0.7865,11.7108
102.8302,32.2210,1.4943,-88.9158
14.8257,-30.6373,0.1020,-30.3654
162.4052,-15.3802,1.2320,86.8470
-46.5146,2.1142,0.9401,41.5570
101.0646,25.7912,1.4567,-84.4553
-103.3792,69.2223,0.6523,-89.1287
-22.9934,-41.7540,0.1952,35.4623
18.9484,67.7878,1.2788,30.8401
-8.9074,53.4844,1.5269,10.0802
-55.4455,4.4607,0.7673,-35.2486
-5.4791,-73.8639,1.9362,-8.8965
162.7292,-52.1997,1.7577,84.0854
-191.2069,28.0697,1.0846,78.0245
22.8994,86.8559,1.6928,49.1252
-7.0826,-20.8337,1.6758,2.6683
-14.5491,73.4123,1.1772,6.0287
38.3085,-36.3934,1.8433,60.7246
26.9182,-16.6089,0.9914,-26.0887
-113.9585,-36.1648,0.6809,50.6681
-35.2716,-43.7587,0.2348,-18.8839
17.6637,35.0249,1.1596,-20.4574
181.3416,-9.5485,0.1419,72.0357
-8.1434,42.6847,1.9233,29.7538
-38.7145,74.0940,1.4497,53.9210
-6.8940,-79.9912,0.8432,-76.1901
55.9648,-62.9376,0.1748,-48.0717
-10.4667,40.4642,0.3765,-80.7695
192.8814,-75.3817,0.5648,58.9878
13.5974,-13.3018,1.3245,-19.9609
31.5516,62.0535,0.3109,50.2571
11.1424,30.1191,1.8402,84.3390
-79.1171,-77.0845,0.1828,-53.8523
-45.2178,-12.2060,1.6164,70.7292
-11.7856,60.5266,1.4123,-19.1247
107.7107,-56.4557,0.7892,-69.3825
36.2259,5.2805,0.7829,16.7863
50.6685,67.2420,0.4361,11.5261
61.0451,49.9423,0.8474,43.8856
-9.0311,-29.6968,0.9583,-31.2200
5.7046,26.4638,1.9920,17.0453
-26.7256,-45.8285,1.2331,39.9863
-93.1128,-67.4929,0.3360,-6.9854
51.2399,37.0240,0.3991,-62.0467
10.3689,-82.8210,1.4322,12.6159
187.3388,-47.3309,0.7063,68.4311
-28.7226,-31.8862,0.8643,13.9184
-17.8946,-17.7460,1.3207,-72.2528
14.0867,15.0957,1.5093,-32.5418
-121.5824,-85.0563,0.7196,-54.4471
-18.9023,-26.2864,1.1449,22.2176
-88.6954,31.2446,1.2991,-64.9040
-63.1450,10.1918,1.7374,-66.4821
161.7720,-4.0512,0.1657,-28.7880
29.9905,-19.1291,1.3417,-45.8853
-93.5332,-83.5749,0.2435,4.7909
-51.4463,78.8105,0.1263,-62.0766
13.8043,51.7262,0.0129,62.2406
-10.8561,-54.3559,1.7857,34.6229
82.0704,-39.9036,0.5403,23.3848
-86.7266,53.0322,0.3976,7.5815
-13.5197,55.0911,1.2880,-74.7592
-88.3942,56.2669,0.4489,-0.2189
-20.8039,54.5041,1.1917,66.7107
-45.9545,18.2655,0.5049,50.9606
120.0956,-77.1842,0.0290,-83.4724
-5.8094,47.3695,1.8593,-5.3569
168.2072,-75.9248,0.5206,-72.0116
-77.1821,55.5322,0.7385,-53.1056
25.6334,-29.7432,0.5919,-45.1117
26.6537,-51.7776,0.8756,-8.4213
65.9306,17.9179,0.0054,18.8673
-32.3071,-42.3523,0.8777,-23.5094
84.0829,-78.1053,1.4539,66.4547
21.0432,15.5729,1.0227,15.7420
123.7694,-62.8100,0.1234,-83.6849
-77.9744,13.3613,0.6623,38.0721
95.8083,65.1691,1.1374,80.7701
25.3996,-67.9115,0.9145,-12.6384
-6.0877,30.7845,0.4173,-84.0712
-2.8571,6.8007,1.3977,46.5894
11.6617,76.4380,1.4035,18.1558
-75.7649,-80.9876,1.9852,71.0086
-10.1596,-9.9772,1.8849,-35.0635
-19.4343,88.1703,1.3704,-36.1557
7.4724,80.8232,1.6898,-41.6488
-12.0300,39.2145,0.6647,-73.4855
-49.6254,77.3145,0.1619,-21.1775
-126.6038,-76.3249,0.7609,-67.3973
-8.3847,0.9715,1.5596,-7.8854
-12.1125,53.9794,1.2794,-0.3785
-37.0494,9.3658,0.9533,35.0316
-15.2503,45.2093,1.3898,29.4893
54.9046,-2.7337,1.0321,-60.5842
-139.0500,29.4338,0.3130,-6.6622
-34.6100,-38.4054,0.9316,-31.0669
14.5718,54.7855,1.3547,-25.9466
120.9354,-65.0532,1.1238,-89.3677
13.9556,-63.3260,1.2055,-7.1825
159.0554,41.4783,0.5157,69.2653
-29.5334,-18.7757,0.8249,-5.7694
5.3538,0.5668,1.9427,-6.5034
-135.5999,-70.8208,0.3742,-87.8268
7.8563,-8.1071,1.9286,28.9532
-114.3806,80.5160,0.8125,57.1409
-37.9833,75.8294,0.1137,-61.1090
122.6066,-78.8583,0.4607,35.2425
-41.0066,-33.1339,0.7967,25.8964
60.3369,69.0451,0.5112,-9.7882
18.8622,53.3880,1.1659,23.6891
-85.3053,58.6307,1.0188,58.1540
-136.0904,17.7530,0.4447,-31.4876
83.1408,79.9902,0.5092,69.0187
-10.4589,-59.7399,1.6315,26.2234
-55.2965,-62.6711,0.3038,-26.2366
-117.0835,88.5266,1.5891,72.2759
-31.4954,-13.5628,0.1862,87.8448
-48.8956,49.5469,0.8478,43.5781
-164.5996,-73.2464,0.9201,-79.4815
-70.7772,25.4695,0.3723,47.8460
-113.9779,71.0130,0.4567,-24.0622
-112.1871,-9.7087,1.1824,-66.4144
-43.8149,-15.7331,1.7164,-68.5274
8.2009,-78.3202,1.6289,14.2586
5.1395,-64.8436,1.9736,-4.5411
1.3622,-19.9941,1.9319,78.5349
-38.7865,-45.3056,1.0351,-41.2324
55.9003,-9.4616,1.7765,65.2935
9.2316,-30.0481,0.7762,13.1415
53.7108,1.2284,0.6096,4.2420
-24.8363,44.7253,0.8973,4.5003
6.4053,59.0340,0.8148,-83.5999
-172.8869,-31.5965,1.0246,-85.9238
142.8979,74.4177,1.2864,-86.1067
-16.5568,-69.9962,1.1128,72.8795
